"sn","id","Associated Disease","Disease Ontology Description","UniProt Description","Protein Count","Direct Association Count","Mondo ID","GARD Rare","Symbol","UniProt","Disease Data Source","JensenLab TextMining zscore","JensenLab Confidence","Expression Atlas Log2 Fold Change","DisGeNET Score","Associated Disease Evidence","Associated Disease Drug Name","Associated Disease P-value","Associated Disease Source","Associated Disease Source ID","Monarch S2O", "diseases_name", "symptoms_1", "symptoms_2", "symptoms_3", "symptoms_4", "symptoms_5", "symptoms_6", "symptoms_7", "symptoms_8", "symptoms_9", "description", "symptoms_description", "causes_description", "causes_1", "causes_2", "causes_3", "causes_4", "causes_5", "treatment_1", "treatment_2", "treatment_3", "prevention_1", "prevention_2", "prevention_3", "risk_factor", "age_of_onset", "genetic_factors", "family_history", "severity_of_disease", "diagnosis_methods", "complications", "epidemiology", "prognosis""7524","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","IGSF11","Q5DX21","Expression Atlas","NAN","NAN","-2.394","NAN","NAN","NAN","0.0002104136026022","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain@ weight loss@ virilization","fatigue@ muscle weakness@ nausea","flank pain@ hormonal imbalances","skin changes@ elevated blood pressure","increased thirst@ frequent urination","mood changes@ anxiety","depression@ decreased libido","headaches@ swelling in the legs and ankles","excessive hair growth","Adrenocortical carcinoma is a rare cancer that begins in the adrenal glands.","Symptoms vary widely but may include abdominal pain@ weight loss@ virilization@ fatigue@ muscle weakness@ nausea@ flank pain@ hormonal imbalances@ skin changes@ elevated blood pressure@ increased thirst@ frequent urination@ mood changes@ anxiety@ depression@ decreased libido@ headaches@ swelling in the legs and ankles@ and excessive hair growth.","The exact cause is unknown but genetic factors and certain inherited conditions may increase the risk.","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Familial adenomatous polyposis","Carney complex","Surgery","Radiation therapy","Chemotherapy","NAN","NAN","NAN","Inherited genetic syndromes@ such as Li-Fraumeni syndrome@ MEN1@ Beckwith-Wiedemann syndrome@ Familial adenomatous polyposis@ and Carney complex.","Most common in adults aged 40-50@ but can occur at any age.","Mutations in genes such as TP53@ MEN1@ CTNNB1@ and PRKAR1A may increase the risk.","A family history of adrenal cancer or related genetic syndromes.","Varies depending on the stage of the cancer and the overall health of the patient.","Physical exam@ imaging tests (CT scans@ MRI scans)@ hormone tests@ and biopsy.","Metastasis to other organs@ recurrence of the cancer after treatment@ and complications from hormone imbalances.","Relatively rare@ affecting about 1 to 2 people per million each year.","Depends on the stage of the cancer@ the patient's overall health@ and the response to treatment."
"7525","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","BOC","Q9BWV1","Expression Atlas","NAN","NAN","-1.649","NAN","NAN","NAN","5.83146004968273e-06","NAN","DOID:3948","NAN","adrenal cortex carcinoma","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenocortical carcinoma is a rare cancer that begins in one or both of the adrenal glands.","Symptoms can include weight gain@ muscle weakness@ and high blood pressure.","The exact cause is often unknown@ but genetic factors may play a role.","Genetic mutations","Family history of cancer","Exposure to certain chemicals","Obesity","NAN","Surgery","Radiation therapy","Chemotherapy","Healthy lifestyle","Regular checkups","Genetic counseling","Exposure to certain chemicals","Adult","Genetic predisposition@ such as Li-Fraumeni syndrome","Family history of adrenal cancer","High","Imaging tests (CT scan@ MRI)@ biopsy","Metastasis@ recurrence","Rare@ affecting about 1-2 people per million per year","Variable@ depending on stage and treatment","NAN"
"7779","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","LRFN5","Q96NI6","Expression Atlas","NAN","NAN","-1.03","NAN","NAN","NAN","2.13069935642851e-05","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain","weight loss","nausea","vomiting","fatigue","muscle weakness","increased thirst","frequent urination","high blood pressure","Adrenocortical carcinoma (ACC) is a rare cancer that begins in the adrenal glands. These small glands are located on top of each kidney and produce hormones that regulate various bodily functions. ACC occurs when cells in the adrenal cortex grow uncontrollably@ forming a malignant tumor.","Symptoms vary depending on the size and hormone production of the tumor. Common symptoms include abdominal pain or a lump@ weight loss@ nausea@ vomiting@ fatigue@ muscle weakness@ increased thirst@ frequent urination@ and high blood pressure. In women@ hormonal imbalances can cause increased facial hair and menstrual irregularities. In men@ it can lead to breast enlargement.","The exact cause of ACC is often unknown@ but genetic factors and certain inherited conditions can increase the risk.","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Familial adenomatous polyposis (FAP)","NAN","Surgery","Radiation therapy","Chemotherapy","Regular medical checkups for individuals with genetic predispositions.","Healthy lifestyle choices@ including a balanced diet and regular exercise.","Avoiding exposure to known carcinogens.","Genetic predisposition@ certain inherited conditions@ and exposure to certain chemicals.","Most commonly diagnosed in adults between the ages of 40 and 50@ but can occur at any age.","Mutations in genes such as TP53@ CTNNB1@ and PRKAR1A have been linked to ACC.","Family history of ACC or related genetic syndromes.","Varies depending on the stage and grade of the tumor@ with some tumors being more aggressive than others.","Physical exam@ blood and urine tests to measure hormone levels@ imaging tests such as CT scans and MRIs@ and biopsy of the tumor.","Metastasis to other organs@ such as the lungs@ liver@ and bones.","ACC is a rare cancer@ with an estimated incidence of 0.5 to 2 cases per million people per year.","Prognosis depends on the stage of the cancer at diagnosis@ the success of treatment@ and the overall health of the individual. Early diagnosis and treatment are associated with a better prognosis."
"7780","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","SPTSSA","Q969W0","Expression Atlas","NAN","NAN","-1.207","NAN","NAN","NAN","0.0028887783110508","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain","weight loss","nausea","vomiting","fatigue","muscle weakness","high blood pressure","high blood sugar","skin changes","Adrenocortical carcinoma is a rare cancer that forms in the outer layer (cortex) of the adrenal gland. The adrenal glands are small, triangular glands located on top of each kidney. They produce hormones that are essential for life.","Symptoms of adrenocortical carcinoma can include abdominal pain, weight loss, nausea, vomiting, fatigue, muscle weakness, high blood pressure, high blood sugar, and skin changes such as increased hair growth or darkening of the skin.","The exact cause of adrenocortical carcinoma is unknown, but it is thought to be related to genetic mutations or exposure to certain chemicals.","Genetic mutations","Exposure to certain chemicals","Family history of cancer","Adrenal gland disorders","Obesity","Surgery to remove the tumor","Radiation therapy","Chemotherapy","Regular physical exams","Healthy diet","Maintain a healthy weight","Exposure to certain chemicals","Genetic predisposition","Obesity","The severity of the disease depends on the size and location of the tumor, as well as the stage of the cancer.","Physical exam@ imaging tests (CT scan@ MRI@ PET scan)@ blood tests@ urine tests","Complications of adrenocortical carcinoma can include high blood pressure@ high blood sugar@ muscle weakness@ fatigue@ and skin changes. In advanced cases@ the cancer can spread to other parts of the body.","Adrenocortical carcinoma is a rare cancer@ with approximately 200-300 new cases diagnosed in the United States each year.","The prognosis for adrenocortical carcinoma depends on the stage of the cancer at the time of diagnosis. Early-stage tumors that can be completely removed by surgery have a good prognosis. Advanced-stage tumors that have spread to other parts of the body have a poorer prognosis."
"7781","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","ZCCHC24","Q8N2G6","Expression Atlas","NAN","NAN","-1.009","NAN","NAN","NAN","0.000456067109574","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain@ weight loss@ fatigue","muscle weakness@ high blood pressure@ increased thirst","increased urination@ headache@ skin changes","anxiety@ depression@ growth of facial hair in women","voice deepening in women@ absent or irregular menstrual periods in women","early puberty","NAN","NAN","NAN","Adrenocortical carcinoma (ACC) is a rare cancer that begins in the adrenal glands. These glands are located on top of each kidney and produce hormones that regulate various bodily functions.","Symptoms of ACC can include abdominal pain, weight loss, fatigue, muscle weakness, high blood pressure, increased thirst and urination, headache, skin changes, anxiety, depression, and hormonal imbalances. In women, it can cause growth of facial hair and voice deepening; in children, it can cause early puberty.","The exact causes of ACC are not fully understood, but genetic factors and certain inherited conditions are thought to play a role.","Genetic mutations","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups with your doctor","Maintaining a healthy weight","Avoiding exposure to radiation and certain chemicals","Obesity@ smoking@ genetic predisposition","Any age@ but more common in adults","Mutations in genes such as TP53@ CTNNB1@ and others","Family history of ACC or related genetic syndromes","Varies depending on the stage and grade of the tumor; can be aggressive and life-threatening","Physical exam@ blood and urine tests@ imaging tests (CT scan@ MRI@ PET scan)@ biopsy","Metastasis to other organs@ recurrence after treatment@ hormonal imbalances","Rare; affects about 1-2 people per million per year","Varies depending on the stage and grade of the tumor; early detection and treatment improve prognosis"
"7782","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","PGM2L1","Q6PCE3","Expression Atlas","NAN","NAN","1.252","NAN","NAN","NAN","0.0427765416487802","NAN","DOID:3948","NAN","adrenal cortex carcinoma","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","adrenal cortex carcinoma is a rare cancer that begins in the adrenal glands@ which are small@ triangular glands located on top of the kidneys.","Symptoms may include abdominal pain@ weight gain@ hormonal changes@ and fatigue.","The exact cause of adrenal cortex carcinoma is unknown@ but genetic factors may play a role.","Genetic mutations","Hormonal imbalances","Exposure to certain chemicals","Family history of cancer","Obesity","Surgery","Radiation therapy","Chemotherapy","Regular checkups","Genetic screening","Healthy lifestyle","Obesity@ smoking@ exposure to certain chemicals","40 to 50 years old","Genetic mutations in the TP53 gene","Family history of adrenal cancer","Aggressive@ potentially life-threatening","Imaging tests@ hormone tests@ biopsy","Metastasis to other organs@ hormonal imbalances@ high blood pressure@ diabetes","Rare@ affecting approximately 1 in 1 million people","Varies depending on the stage and aggressiveness of the cancer","NAN"
"1","7783","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","Malignant tumor arising from the adrenal cortex@ often associated with hormone overproduction and aggressive growth.", "1427","1427","MONDO:0006639","1.0","SLC16A9","Q7RTY1","Expression Atlas","2.5","High","-3.297","0.75","High Confidence Interaction","Chemotherapy","9.47350149180971e-05","DisGeNET@ NCBI","DOID:3948","Similar to other cancers@ including metastasis and treatment response.", "Adrenal Cortex Carcinoma", "Abdominal pain", "Weight loss", "Nausea", "Vomiting", "Muscle weakness", "Increased thirst", "Frequent urination", "High blood pressure", "Skin changes", "Adrenocortical carcinoma (ACC) is a rare cancer that originates in the adrenal cortex@ the outer layer of the adrenal gland. It can cause hormonal imbalances and various symptoms.", "Symptoms vary based on hormone overproduction@ including Cushing's syndrome@ virilization@ or feminization. Abdominal pain and weight loss are common.", "Genetic mutations@ such as TP53 and CTNNB1@ can increase the risk. Some genetic syndromes are associated with higher incidence.", "TP53 mutation", "CTNNB1 mutation", "Li-Fraumeni syndrome", "Beckwith-Wiedemann syndrome", "Multiple endocrine neoplasia type 1 (MEN1)", "Surgery", "Mitotane", "Chemotherapy", "Healthy lifestyle", "Regular checkups", "Genetic counseling", "Family history of ACC@ genetic predisposition@ certain congenital adrenal hyperplasia forms.", "Variable@ can occur at any age@ but more common in adulthood.", "Mutations in genes such as TP53@ CTNNB1@ and others.", "Family history of ACC or related genetic syndromes increases the risk.", "Aggressive cancer with variable prognosis depending on stage and resectability.", "Imaging tests (CT scans@ MRI)@ hormone level tests@ biopsy.", "Metastasis to other organs@ hormone-related complications@ recurrence.", "Rare cancer@ affecting approximately 1-2 people per million per year.", "Prognosis varies widely depending on stage@ tumor size@ and resectability. Early detection improves outcomes."
"7784","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","FOLR2","P14207","Expression Atlas","NAN","NAN","-1.334","NAN","NAN","NAN","7.68787745059751e-05","NAN","DOID:3948","NAN","Adrenocortical Carcinoma","Abdominal pain","Weight loss","Nausea","Vomiting","Fever","Loss of appetite","Muscle weakness","Excessive hair growth","Acne","Adrenocortical carcinoma (ACC) is a rare cancer that begins in the adrenal glands.","Symptoms can include abdominal pain@ weight loss@ nausea@ vomiting@ fever@ loss of appetite@ muscle weakness@ excessive hair growth@ and acne.","The exact cause of adrenocortical carcinoma is unknown@ but genetic factors may play a role.","Genetic mutations","Inherited syndromes","Li-Fraumeni syndrome","Beckwith-Wiedemann syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Surgery","Radiation therapy","Chemotherapy","Regular checkups","Genetic counseling","Avoiding exposure to carcinogens","High blood pressure","Any age@ but more common in children under 5 and adults in their 40s and 50s.","Li-Fraumeni syndrome@ Beckwith-Wiedemann syndrome@ Multiple endocrine neoplasia type 1 (MEN1)","Family history of ACC or related cancers","Aggressive","Imaging tests (CT scans@ MRI scans)@ hormone tests@ biopsy","Metastasis to other organs@ recurrence after treatment","Rare; approximately 1-2 cases per million people per year","Variable depending on stage and treatment response"
"7785","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","CRYL1","Q9Y2S2","Expression Atlas","NAN","NAN","-1.086","NAN","NAN","NAN","0.0002229173570248","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain@ nausea","weight loss@ fatigue","muscle weakness@ loss of appetite","skin changes@ high blood pressure","increased thirst@ frequent urination","headaches@ bone pain","anxiety@ depression","excessive hair growth@ irregular periods","NAN","Adrenal cortex carcinoma is a rare cancer that forms in the outer layer (cortex) of the adrenal gland. These glands are located above the kidneys and produce essential hormones.","Symptoms vary depending on which hormones the tumor produces. Common symptoms include abdominal pain@ weight loss@ fatigue@ muscle weakness@ and skin changes.","The exact cause is often unknown@ but genetic factors may play a role. Some genetic conditions like Li-Fraumeni syndrome and Beckwith-Wiedemann syndrome increase the risk.","Genetic mutations@ such as in the TP53 gene","Inherited syndromes@ like Li-Fraumeni syndrome","Overexpression of certain growth factors","Exposure to certain chemicals","Long-term use of corticosteroids","Surgery to remove the tumor@ if possible","Radiation therapy to kill cancer cells","Chemotherapy to kill cancer cells throughout the body","NAN","NAN","NAN","Avoid known risk factors like exposure to certain chemicals","Maintain a healthy lifestyle","Genetic testing and counseling for those with a family history","Age is a risk factor@ with most cases diagnosed in adults","Genetic mutations@ particularly in genes like TP53@ can increase the risk","Family history of adrenal cortex carcinoma or related genetic syndromes increases risk","Highly variable@ depending on stage and hormone production. Can range from localized disease to widespread metastasis.","Imaging tests like CT scans and MRIs to detect tumors","Biopsy to confirm the diagnosis and determine the type of cancer cells","Hormone testing to assess hormone levels","Metastasis to other organs@ such as the lungs@ liver@ and bones","Hormone imbalances leading to Cushing's syndrome@ Conn's syndrome@ or virilization","Recurrence of the cancer after treatment","Rare@ with an estimated incidence of 1 to 2 cases per million people per year","Variable@ depending on stage@ grade@ and response to treatment. Early-stage tumors have a better prognosis."
"7786","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","DDIAS","Q8IXT1","Expression Atlas","NAN","NAN","1.008","NAN","NAN","NAN","0.0107509813268953","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain","weight loss","nausea","vomiting","muscle weakness","fatigue","high blood pressure","increased thirst","frequent urination","Adrenocortical carcinoma (ACC) is a rare cancer that begins in the adrenal glands. These glands@ located above the kidneys@ produce essential hormones. ACC can cause various symptoms due to hormone overproduction or tumor growth.","The symptoms of ACC vary depending on whether the tumor is producing excess hormones and which hormones are affected. General symptoms may include abdominal pain@ weight loss@ nausea@ vomiting@ muscle weakness@ and fatigue. Hormone-related symptoms can include high blood pressure@ increased thirst@ and frequent urination.","The exact causes of ACC are not fully understood@ but genetic factors and certain inherited conditions may increase the risk.","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Carney complex","NAN","Surgery","Radiation therapy","Chemotherapy","Healthy lifestyle","Regular check-ups","Genetic counseling","Family history of ACC@ genetic mutations","Any age@ but more common in adults","Mutations in genes such as TP53@ CTNNB1@ and others","Family history of ACC or related genetic syndromes","Can range from mild to severe depending on the stage and hormone production","Physical exam@ blood tests@ imaging tests (CT scan@ MRI)","Metastasis to other organs@ hormone imbalances","Rare@ approximately 1-2 cases per million people per year","Depends on the stage@ treatment response@ and overall health of the patient. Early diagnosis and treatment improve prognosis."
"7787","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","LRR1","Q96L50","Expression Atlas","NAN","NAN","1.029","NAN","NAN","NAN","0.0028164361286773","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain","weight loss","fatigue","nausea","vomiting","muscle weakness","increased thirst","increased urination","high blood pressure","Adrenal cortex carcinoma is a rare cancer that forms in the outer layer (cortex) of the adrenal gland.","Symptoms can include abdominal pain@ weight loss@ fatigue@ nausea@ vomiting@ muscle weakness@ increased thirst@ increased urination@ and high blood pressure.","The exact cause of adrenal cortex carcinoma is unknown@ but genetic factors may play a role.","Genetic mutations","Inherited syndromes","Family history of cancer","Exposure to certain chemicals","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups","Healthy lifestyle choices","Genetic counseling","NAN","Older adults","Genetic predisposition@ such as Li-Fraumeni syndrome or Beckwith-Wiedemann syndrome","Family history of adrenal cortex carcinoma","NAN","Physical exam","Imaging tests (CT scan@ MRI)","Blood and urine tests","Cushing's syndrome","Virilization","Feminization","Adrenal cortex carcinoma is a rare cancer@ affecting approximately 1 to 2 people per million each year.","The prognosis for adrenal cortex carcinoma varies depending on the stage of the cancer and other factors."
"7788","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","DEPP1","Q9NTK1","Expression Atlas","NAN","NAN","-1.491","NAN","NAN","NAN","0.0049641925235941","NAN","DOID:3948","NAN","adrenal cortex carcinoma","pain in the abdomen@ back@ or side","fever","unexplained weight loss","loss of appetite","feeling very tired","weakness","nausea","vomiting","NAN","Adrenocortical carcinoma (ACC) is a rare cancer that begins in the cortex (outer layer) of the adrenal gland.","Symptoms often include abdominal pain@ back pain@ unexplained weight loss@ fever@ loss of appetite@ feeling tired@ weakness@ nausea@ and vomiting.","The exact cause of adrenal cortex carcinoma is not fully understood@ but genetic factors and certain inherited conditions may increase the risk.","Genetic mutations","Inherited conditions (e.g.@ Li-Fraumeni syndrome)","Exposure to certain chemicals","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Regular checkups with your doctor","Avoiding exposure to known risk factors","Maintaining a healthy lifestyle","Genetic syndromes (e.g.@ Li-Fraumeni syndrome)","Varies@ but can occur at any age","Genetic mutations@ family history","Family history of cancer@ particularly adrenal cancer","Aggressiveness varies depending on stage and tumor characteristics","Physical exam@ blood tests@ imaging tests (CT scans@ MRI)@ biopsy","Spread of cancer to other organs","Limited data available@ estimated incidence is 1-2 per million people per year","Varies depending on stage and treatment response"
"7789","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","TMEM63C","Q9P1W3","Expression Atlas","NAN","NAN","1.067","NAN","NAN","NAN","0.0073255413553498","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain@ weight loss@ and hormonal imbalances","muscle weakness@ increased thirst@ and frequent urination","Nausea","Vomiting","Loss of appetite","Fever","Unexplained weight loss","Skin changes","Increased hair growth","NAN","Adrenal cortex carcinoma is a rare cancer that begins in one of the two adrenal glands.","NAN","Genetic mutations@ exposure to certain chemicals@ and hormonal imbalances.","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Carney complex","NAN","Surgery to remove the tumor","Radiation therapy","Chemotherapy","Regular checkups with a doctor","Maintain a healthy lifestyle","Avoid exposure to known risk factors","Obesity","40-50 years old","Mutations in genes such as TP53@ CTNNB1@ and PRKAR1A","Family history of adrenal cancer or related syndromes","Variable@ depending on the stage and aggressiveness of the cancer","Physical exam@ blood tests@ urine tests@ and imaging tests (CT scans@ MRI@ PET scans)","Metastasis to other organs@ recurrence of the cancer@ and hormonal imbalances","Relatively rare@ affecting about 1 to 2 people per million each year","Depends on the stage and grade of the cancer@ with better outcomes for early-stage cancers that can be completely removed surgically"
"7790","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","Adrenocortical carcinoma is a rare cancer that begins in the adrenal glands. These glands are located above your kidneys and produce hormones that give your body instructions. Adrenocortical carcinoma is also called adrenal cortex cancer. The hormones that the adrenal glands make include cortisol@ aldosterone and androgens. Adrenocortical carcinoma can produce too much of these hormones@ which can cause many problems throughout the body.","1427","1427","MONDO:0006639","1.0","KBTBD6","Q86V97","Expression Atlas","0.5","0.8","-1.024","0.7","Increased cortisol levels@ high blood pressure","Mitotane","0.0013121300249547","DisGeNET","DOID:3948","Adrenal_Cancer_Association","adrenal cortex carcinoma","Abdominal pain","Weight loss","Nausea","Vomiting","Fever","Loss of appetite","Weakness","Fatigue","NAN","Adrenocortical carcinoma (ACC) is a rare and aggressive cancer that arises from the adrenal cortex. It can cause hormonal imbalances and various systemic symptoms.","Symptoms of ACC include abdominal pain or a palpable mass@ weight loss@ nausea@ vomiting@ fever@ loss of appetite@ weakness@ fatigue@ and hormonal imbalances leading to specific syndromes like Cushing's syndrome.","The exact cause of adrenocortical carcinoma is often unknown@ but genetic factors and certain syndromes are associated with an increased risk.","Genetic mutations in genes such as TP53 and CTNNB1","Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","Familial adenomatous polyposis (FAP)","Surgery to remove the tumor","Radiation therapy","Chemotherapy","Regular medical check-ups","Genetic counseling for individuals with a family history of ACC","Maintain a healthy lifestyle with a balanced diet and regular exercise","Exposure to certain chemicals@ such as pesticides","Any age@ but more common in children under 5 and adults in their 40s and 50s","Genetic mutations in genes such as TP53@ CTNNB1@ and others","Li-Fraumeni syndrome@ Beckwith-Wiedemann syndrome@ and multiple endocrine neoplasia type 1 (MEN1)","Aggressive with a poor prognosis if not detected early","CT scans@ MRI scans@ hormone level tests@ and biopsies","Metastasis to other organs such as the lungs@ liver@ and bones","Rare@ affecting about 1-2 people per million per year","Prognosis depends on stage at diagnosis@ tumor size@ and completeness of surgical resection"
"7791","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","ZNF503","Q96F45","Expression Atlas","NAN","NAN","-1.33","NAN","NAN","NAN","0.0280625768292251","NAN","DOID:3948","NAN","adrenal cortex carcinoma","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","Adrenal cortex carcinoma is a rare cancer that begins in the adrenal glands.","Symptoms may include weight gain@ high blood pressure@ and hormonal imbalances.","The exact cause is unknown@ but genetic factors may play a role.","Genetic mutations","Family history of adrenal cancer","Exposure to certain chemicals","NAN","NAN","Surgery","Radiation therapy","Chemotherapy","Healthy lifestyle","Regular checkups","Genetic screening","Obesity@ smoking@ and exposure to certain chemicals.","Typically diagnosed in adults@ but can occur at any age.","Mutations in genes involved in cell growth and hormone production.","Family history of adrenal cancer or certain genetic syndromes.","Varies depending on the stage and aggressiveness of the cancer.","Physical exam@ blood tests@ urine tests@ imaging tests@ and biopsy.","Spread to other organs@ hormonal imbalances@ and recurrence.","Rare cancer@ affecting approximately 1 in 1 million people per year.","Depends on the stage@ grade@ and response to treatment."
"7792","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","QSOX2","Q6ZRP7","Expression Atlas","NAN","NAN","1.009","NAN","NAN","NAN","0.0031254425462168","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain@ weight loss@ nausea","fatigue@ muscle weakness@ high blood pressure","irregular periods@ increased body hair@ deepening of the voice","skin changes@ darkening of the skin","NAN","NAN","NAN","NAN","NAN","Adrenocortical carcinoma is a rare cancer that begins in one of the two small@ triangular glands (adrenal glands) located on top of your kidneys. These glands produce hormones that give your body instructions.","Patients with adrenocortical carcinoma may experience a variety of symptoms depending on the type and amount of excess hormones produced. Common symptoms include abdominal pain@ weight loss@ nausea@ fatigue@ muscle weakness@ high blood pressure@ irregular periods@ increased body hair@ deepening of the voice@ skin changes@ and darkening of the skin.","The exact causes of adrenocortical carcinoma are not fully understood@ but genetic factors and certain inherited conditions may increase the risk.","Genetic mutations","Inherited syndromes@ such as Li-Fraumeni syndrome","Multiple endocrine neoplasia type 1 (MEN1)","Beckwith-Wiedemann syndrome","NAN","Surgery","Radiation therapy","Chemotherapy","Healthy lifestyle choices","Regular checkups","Genetic counseling for individuals with a family history of related syndromes","Family history of certain genetic syndromes","Can occur at any age@ but more common in adults","Genetic mutations@ Li-Fraumeni syndrome@ MEN1@ Beckwith-Wiedemann syndrome","Family history of adrenocortical carcinoma or related genetic syndromes","Varies depending on stage and hormone production; can range from mild to life-threatening","Physical exam@ blood and urine tests@ imaging tests (CT scan@ MRI@ PET scan)@ biopsy","Spread of cancer to other organs@ hormone imbalances@ side effects of treatment","Rare cancer@ affects men and women equally","Prognosis varies depending on stage@ grade@ and response to treatment"
"7793","370","adrenal cortex carcinoma","An adrenocortical carcinoma that originates in the cortex of the adrenal gland and derives_from epithelial cells of glandular origin.","NAN","1427","1427","MONDO:0006639","1.0","STOX1","Q6ZVD7","Expression Atlas","NAN","NAN","-1.137","NAN","NAN","NAN","7.13259217608827e-07","NAN","DOID:3948","NAN","adrenal cortex carcinoma","abdominal pain","weight loss","fatigue","muscle weakness","high blood pressure","increased thirst","frequent urination","headaches","anxiety","Adrenocortical carcinoma is a rare cancer that begins in one or both of the adrenal glands. These glands are small and located on top of your kidneys. They produce hormones that give your body instructions@ such as regulating blood pressure.","Symptoms often include abdominal pain@ weight loss@ fatigue@ muscle weakness@ high blood pressure@ increased thirst@ frequent urination@ headaches@ and anxiety.","The exact cause is unknown@ but genetic factors may play a role. Some genetic syndromes increase the risk.","Genetic mutations","Inherited syndromes (Li-Fraumeni syndrome@ multiple endocrine neoplasia type 1@ etc.)","Family history of adrenal cancer","NAN","NAN","Surgery to remove the tumor","Radiation therapy","Chemotherapy","Regular checkups with your doctor","Genetic screening if you have a family history","Avoid exposure to known carcinogens","Genetic syndromes (Li-Fraumeni syndrome)","Adult","Genetic predisposition@ mutations in genes like TP53 or CTNNB1","Family history of adrenal cancer increases risk","Severity varies depending on stage and hormone production.","Physical exam@ imaging tests (CT scans@ MRI)@ hormone tests","Metastasis to other organs@ hormone imbalances@ recurrence","Rare cancer; incidence is about 1-2 per million people per year.","Variable; depends on stage@ treatment@ and overall health."
